識別碼,新聞標題,新聞分類,發布日期,新聞前言,新聞連結,來源媒體,來源媒體連結,資料更新時間
news_964ed5871d7ed7ac738505e905622739,美版小笠原欣幸！歷史學家藉13道是非題 斷言賀錦麗將打敗川普,國際新聞,2024-09-06T10:59:59Z,專研美國總統選舉的美利堅大學歷史系教授李赫特曼（Allan Lichtman），透過獨創的歷史指數模型，成功預測1984年以來10屆美國大選中9屆的勝利者，僅在計票具有爭議的2...…,https://news.ltn.com.tw/news/world/breakingnews/4792484,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/13/2024 12:25:10
news_11cec423400e306a406fa4499a41a25f,賀錦麗獲足夠黨代表投票支持 確認與川普競選總統,國際新聞,2024-08-02T20:21:03Z,"美國副總統賀錦麗（Kamala Harris）今天獲得足夠民主黨代表投票支持為總統候選人，確認將在11月與共和黨候選人川普（Donald Tmp）競逐白宮大位。

      法新社報導...…",https://news.ltn.com.tw/news/world/breakingnews/4757409,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/10/2024 12:17:40
news_bd1dff9106f21226be1026813ff70c06,川普同意與賀錦麗電視辯論 由FOX主辦9/4舉行,國際焦點,2024-08-03T09:26:50Z,（中央社華盛頓2日綜合外電報導）美國共和黨總統候選人川普今晚表示，他已同意參加由福斯新聞頻道（Fox News）主辦、9月4日舉行的電視辯論會，與民主黨總統候選人賀錦麗較量。,https://www.cna.com.tw/news/aopl/202408030163.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/10/2024 12:17:40
news_65359a6f3702477dfbb9b1d4beb27268,有現場觀眾！川普同意福斯新聞主辦  9/4與賀錦麗辯論,國際新聞,2024-08-03T08:19:27Z,"郭顏慧／核稿編輯
美國2024總統大選白熱化，共和黨總統候選人川普週五宣布，他已經同意《福斯新聞》於9月4日與民主黨總統候選人賀錦麗進行總統辯論，將不再參加先前同意由美國《ABC...…",https://news.ltn.com.tw/news/world/breakingnews/4757738,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/10/2024 12:17:40
news_b950d4083f8b252ff2cb9695ecb537d0,馬斯克有望入閣？　川普點頭：他是個聰明人,國際新聞,2024-08-20T00:44:00Z,美國共和黨參選人、前總統川普19日表示，若他成功再度當選總統，將考慮取消對購買電動車的7500美元的減稅方案，同時願意任命特斯拉（Tesla）執行長馬斯克進入內閣和擔任顧問。,https://www.ettoday.net/news/20240820/2800653.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_fc58876c2efe7904aa68a1b4c7099c37,美總統候選人辯論前 賀錦麗川普民調旗鼓相當,國際焦點,2024-09-08T15:57:16Z,（中央社華盛頓8日綜合外電報導）美國總統候選人電視辯論即將於兩天後登場，今天公布的最新民調顯示，民主黨總統候選人賀錦麗與她的對手川普目前支持率幾乎旗鼓相當。,https://www.cna.com.tw/news/aopl/202409080238.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,09/15/2024 12:20:10
news_91cc5f1000140ddf149dc7251ebb156b,拜登拋退選震撼彈　CNN主播鏡頭前激動哭了,國際新聞,2024-07-22T02:32:00Z,美國總統拜登拋出退選震撼彈，消息一出各家媒體爭相報導，但這也讓自由派人士幾乎陷入崩潰，媒體工作者情緒激動，就連曾當過前總統歐巴馬助理的CNN主播瓊斯（Van Jones）也熱淚盈眶。,https://www.ettoday.net/news/20240722/2781989.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,07/29/2024 12:17:23
news_091a3a8730a6f526dd001491ed652a54,正副總統「女女配」？ 民主黨人坦言美國還沒準備好,國際新聞,2024-07-27T14:03:14Z,美國民主黨早在1984年就推舉女性擔任副總統候選人，共和黨晚了20多年直到2008年才比照辦理；至於現任副總統賀錦麗（Kamala Harris）則是美國史上第3位被主要政黨提...…,https://news.ltn.com.tw/news/world/breakingnews/4750647,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/03/2024 12:17:33
news_34aafef6b6e21f73633ac583af1310a3,川普副手范斯批「沒小孩的貓女士」挨轟 賀錦麗繼女發聲護母,國際新聞,2024-07-27T15:03:43Z,美國共和黨副總統候選人范斯（JD Vance）加入今年大選戰局後，過去的談話也被挖出來檢視。范斯曾說沒有子女的婦女是「沒有小孩的貓女士（cat lady）」，飽受抨擊，部分保守...…,https://news.ltn.com.tw/news/world/breakingnews/4750671,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/03/2024 12:17:33
news_0db721e77a36ba312569e74361ac17ce,川普提議變更辯論行程 賀錦麗團隊：怕了嗎,國際焦點,2024-08-04T06:28:52Z,（中央社亞特蘭大3日綜合外電報導）代表民主黨競逐2024總統大選的賀錦麗，其競選團隊今天指共和黨候選人川普是「害怕了」，才會提議變更辯論行程。川普則是赴喬治亞州造勢，尋求擋下賀錦麗選戰飆漲的聲勢。,https://www.cna.com.tw/news/aopl/202408040101.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,08/11/2024 12:17:03
news_3a567788027b5b9edfad4ef9f4989f17,川普、賀錦麗「對中政策」一次看　美中角力的競爭與衝突,國際新聞,2024-10-09T02:00:00Z,2024年美國總統大選倒數中，隨著國際情勢緊張，2名候選人的外交政策成為焦點，尤其對於中國與台灣的立場，更是備受關注。本文為您整理賀錦麗與川普的相關政策。,https://www.ettoday.net/news/20241009/2831319.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_7c698b548d1980ca7d91e5dc095bb7b4,賀錦麗大讚：拜登成就超越多數做兩任的總統,國際新聞,2024-07-22T22:13:00Z,現年81歲的美國總統拜登昨天宣布放棄連任，並支持副總統賀錦麗成為民主黨總統候選人後，賀錦麗今天首次公開露面，她聲稱拜登一個任期內的成就已超越了大多數做兩任的總統。,https://www.ettoday.net/news/20240723/2782568.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,07/30/2024 12:18:47
news_2052d632c649bd6a5ee2e0cd84d22553,賀錦麗首周獲逾65億選舉資金！　Zoom募款破16萬人,國際新聞,2024-07-29T00:35:00Z,美國總統拜登21日宣布不連任，呼籲支持副總統賀錦麗。她一周募款逾2億美元（約新台幣65.6億元），66%的捐款者是今年選戰首次捐款。有幾場募款以線上舉行，其中一場創下16萬人的紀錄。,https://www.ettoday.net/news/20240729/2786420.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/05/2024 12:18:34
news_3b1404b750f41ab3030798cf1c40ceb6,5級颶風密爾頓強襲！　拜登警告佛州居民撤離：100年來最致命,國際新聞,2024-10-08T22:23:00Z,美國總統拜登強烈敦促佛州疏散區域的居民立刻撤離，面對即將來襲的颶風密爾頓（Hurricane Milton），他稱這可能是佛羅里達州百年來最嚴重的風暴之一。,https://www.ettoday.net/news/20241009/2831806.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_b9fcb9a16f057aca191162df010fb098,川普狂散播颶風不實謠言　賀錦麗痛批：根本缺乏同理心,國際新聞,2024-10-09T00:19:00Z,美國副總統賀錦麗（Kamala Harris）8日痛批，前總統、共和黨總統候選人川普在颶風海倫（Hurricane Helene）過後，仍持續散播有關聯邦救災的錯誤資訊，根本對他人缺乏同理心。,https://www.ettoday.net/news/20241009/2831831.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_66a787c7db62601117b8192d4ca34876,賀錦麗領先3百分點！川普43％落後　美選倒數依舊膠著,國際新聞,2024-10-09T05:13:00Z,美國最新民調顯示，民主黨候選人、副總統賀錦麗目前以46％的支持率，略勝共和黨候選人、前總統川普的43％，目前兩人戰況依舊膠著。不過，雙方在各個議題的支持度上卻有顯著差異，例如在改善生活成本方面，川普就以44％的支持度大幅領先賀錦麗6個百分點。,https://www.ettoday.net/news/20241009/2831873.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_f3540218557b59cba0d8890650ea9375,秘密通話7次！水門案記者揭川普、普丁頻互動　還偷送COVID檢測儀,國際新聞,2024-10-09T02:00:00Z,揭發水門案的知名記者伍德華在新書說，川普任總統期間曾祕密將COVID-19檢測儀寄給俄羅斯總統普丁，即便疫情期間美國自己醫療資源短缺；此外，川普卸任後仍與普丁聯繫。,https://www.ettoday.net/news/20241009/2831908.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_8eea9ef0bbb73e7b4028c4323e8d2766,美「經濟指標穩健」選民卻悲觀　不利賀錦麗選情,國際新聞,2024-10-09T07:40:00Z,儘管各項指標顯示美國經濟正朝穩健的方向前進，但許多美國人對於商業和就業前景仍感到悲觀，這種情緒對民主黨總統候選人賀錦麗（Kamala Harris）構成令人沮喪的問題。,https://www.ettoday.net/news/20241009/2832252.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_3f03b09b8e1d4a6511f0c94cbc3afd84,川普遭駭！　FBI：白宮確認伊朗是「幕後黑手」還想駭賀錦麗,國際新聞,2024-08-19T23:54:00Z,美國聯邦調查局（FBI）及其他情報機構19日表示，美國政府已經確定，伊朗政府是針對川普（Donald Trump）總統競選活動的駭客攻擊與洩密行動的幕後黑手，並且也曾試圖針對拜登─賀錦麗競選活動，但結果未成功。,https://www.ettoday.net/news/20240820/2800637.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_e1623ddbf4ca406a951df8c23f92419d,日美韓安全合作制度化 3國防長簽署備忘錄,國際新聞,2024-07-28T06:34:57Z,為加強在東亞地區的嚇阻力，日本、美國及南韓3國防長今天在東京召開會談並簽署合作定期化的備忘錄，未來將每年定期召開高官會議、增加3國聯合演訓的次數，以及即時共享北韓飛...…,https://news.ltn.com.tw/news/world/breakingnews/4751036,自由時報,https://news.ltn.com.tw/list/breakingnews/world,08/04/2024 12:18:54
news_01a354dfc55fefe2f5d68da95f92e6f4,民主黨全代會登場！　拜登「療傷復出」：準備好交棒給賀錦麗,國際新聞,2024-08-20T00:40:00Z,美國民主黨全代會19日晚間登場，總統拜登以支持者的身分登上全代會舞台，他說已經準備好交棒給賀錦麗。此前拜登因被逼宮而宣布退選，花費4周終於稍微平復心情，一名顧問表示，拜登將會號召所有人齊心支持賀錦麗。,https://www.ettoday.net/news/20240820/2800646.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_eba08d8e471ac6e7b142a4daff75da06,拜登哭了！民主黨全代會感性告別　喊「我愛美國」力挺賀錦麗,國際新聞,2024-08-20T05:25:00Z,美國民主黨在當地19日晚間舉行全國代表大會（DNC），現任總統拜登也登台發表了長達1小時的演講，回顧自己總統任期內的重要成就，對副總統賀錦麗與其競選搭檔華茲表示強烈支持，並呼籲人們擊敗破壞民主的川普，投票給賀錦麗。,https://www.ettoday.net/news/20240820/2800855.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_bff034cd753388cebe7f42a27db51bdb,希拉蕊挺賀錦麗　喊話選民打破天花板「讓女性掌白宮」,國際新聞,2024-08-20T04:58:00Z,希拉蕊2016年在總統大選一役敗給川普，當年她感性發表敗選感言，強調總有人會打破最高的天花板。她今天出席全代會為賀錦麗助陣，呼籲選民追求突破，一舉讓賀錦麗宣誓成為美國第47位總統。,https://www.ettoday.net/news/20240820/2800949.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_1cc92dec84388f591c2585d4d14681cf,川普17歲孫女「入選名校球隊」　助選爆紅！發文：感謝我爺爺,國際新聞,2024-08-20T06:17:00Z,共和黨參選人、美國前總統川普（Donald Trump）今年7月打出「孫女牌」，17歲凱伊川普（Kai Trump）在共和黨全代會上台發表演說，外型甜美、優異的談吐讓她一炮而紅，成為爺爺的「超級吸票機」。凱伊是高爾夫球好手，昨（19日）宣布將加入邁阿密大學（University of Miami）校隊打球，並特別感謝爺爺的支持。,https://www.ettoday.net/news/20240820/2800962.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_0153681bfe196f68967a56bb068afbef,民主黨金主逆風警告！賀錦麗民調「沒那麼樂觀」　搖擺州競爭激烈,國際新聞,2024-08-20T07:19:00Z,美國最新公開民調顯示，民主黨總統候選人賀錦麗在搖擺州領先，但支持賀錦麗的超級政治行動委員會「未來前進」（Future Forward）卻語出驚人，表示他們的內部民調並沒有公眾民調這麼樂觀，警告民主黨將在搖擺州面臨激烈競爭。,https://www.ettoday.net/news/20240820/2801075.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_3f4679482237f801519896e8181a37a3,馬斯克回應川普入閣邀約！X上喊「願意服務」　網看圖笑瘋：有亮點,國際新聞,2024-08-20T09:34:00Z,美國共和黨總統候選人川普19日承諾，如果他在11月的總統選舉中擊敗副總統賀錦麗，那他將邀請特斯拉執行長馬斯克入閣或在其政府中擔任顧問。消息傳出數小時後，馬斯克也迅速給出了回應。,https://www.ettoday.net/news/20240820/2801155.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,08/27/2024 12:20:39
news_a0f21f210df9b8a169b83f80dc1bbf93,賀錦麗民調「領先幅度縮小」！贏川普3％,國際新聞,2024-10-09T15:19:00Z,根據路透社/益普索（Reuters/Ipsos）最新民調顯示，美國民主黨總統候選人賀錦麗在11月5日大選的支持率以46%比43%領先共和黨對手川普，領先幅度為3個百分點，較之前縮小。,https://www.ettoday.net/news/20241009/2832521.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,10/16/2024 12:26:10
news_e584e2c723b1a4e9bf8345766b8f9f1d,梅蘭妮亞開砲！ 新書預告片怒轟拜登 稱丈夫川普遭「噤聲」,國際新聞,2024-09-09T07:51:49Z,美國前第一夫人梅蘭妮亞（Melania Trump）在她即將出版的新書宣傳影片中，猛烈抨擊拜登（Biden）政府導致的高昂生活成本，並為她的丈夫、美國前總統川普（Donald ...…,https://news.ltn.com.tw/news/world/breakingnews/4794745,自由時報,https://news.ltn.com.tw/list/breakingnews/world,09/16/2024 12:20:30
news_0a764f62ba4707e42eabe311d04222ac,美國正妹辯論一半「當眾露奶」！　意圖使政敵影片被YT下架,國際新聞,2024-09-23T05:09:00Z,美國偏向保守派親川普的政治評論員科克（Charlie Kirk），近期為配合共和黨總統大選，和富豪拉馬斯瓦米（Vivek Ramaswamy）合作，共同在美國各大專院校舉辦巡迴演說助講。不過近日科克與拉馬斯瓦米抵達賓州匹茲堡大學進行演說時，現場和一名立場相左的正妹進行辯論，沒想到這位正妹出招，意圖就是要讓科克的影片被YouTube強制下架。,https://www.ettoday.net/news/20240923/2822067.htm,2011 ETtoday.net. All Rights Reserved.,https://www.ettoday.net,09/30/2024 12:32:27
news_6c46b49ae12e9d710de09cc07f6f9c1d,聯準會將召開決策會議 各界預料再次降息,國際焦點,2024-11-04T06:06:22Z,（中央社華盛頓3日綜合外電報導）人們普遍預期，美國聯邦準備理事會（Fed）本週將再次降息，屆時數十年來最激烈的總統大選之一正在計票。,https://www.cna.com.tw/news/aopl/202411040139.aspx,中央通訊社,https://www.cna.com.tw/list/aopl.aspx,11/11/2024 12:21:42
